;org:resource;ticket;phase;created;endtime;priority;issuetype;concept:name;time:timestamp;@@index;case:concept:name
993;Data Analyst; MAD  1854;WIog;2022-03-02 17:24:36.340000+00:00;2022-03-09 14:29:37.745000+00:00;None;Auswertung;WIog;2022-03-02 17:24:36.340000+00:00;1199; MAD  1854
994;Data Analyst; MAD  1854;AcP;2022-03-09 14:29:37.745000+00:00;2022-03-09 14:32:15.953000+00:00;None;Auswertung;AcP;2022-03-09 14:29:37.745000+00:00;1200; MAD  1854
995;Data Analyst; MAD  1854;AcIog;2022-03-09 14:32:15.953000+00:00;2022-03-09 14:32:21.500000+00:00;None;Auswertung;AcIog;2022-03-09 14:32:15.953000+00:00;1201; MAD  1854
996;Data Analyst; MAD  1854;AcD;2022-03-09 14:32:21.500000+00:00;2022-03-22 11:25:12.973000+00:00;None;Auswertung;AcD;2022-03-09 14:32:21.500000+00:00;1202; MAD  1854
997;Data Analyst; MAD  1854;Closed;2022-03-22 11:25:12.973000+00:00;2022-03-22 11:25:12.973000+00:00;None;Auswertung;Closed;2022-03-22 11:25:12.973000+00:00;1203; MAD  1854
998;PO; MAD  1855;RFW;2022-02-07 15:41:08.899000+00:00;2022-02-08 12:05:56.228000+00:00;Could;Task;RFW;2022-02-07 15:41:08.899000+00:00;1204; MAD  1855
999;Back End Developer; MAD  1855;WIog;2022-02-08 12:05:56.228000+00:00;2022-02-09 14:32:20.410000+00:00;Could;Task;WIog;2022-02-08 12:05:56.228000+00:00;1205; MAD  1855
1000;Back End Developer; MAD  1855;AcP;2022-02-09 14:32:20.410000+00:00;2022-02-09 14:32:41.263000+00:00;Could;Task;AcP;2022-02-09 14:32:20.410000+00:00;1206; MAD  1855
1001;Back End Developer; MAD  1855;AcIog;2022-02-09 14:32:41.263000+00:00;2022-02-09 14:32:46.506000+00:00;Could;Task;AcIog;2022-02-09 14:32:41.263000+00:00;1207; MAD  1855
1002;Back End Developer; MAD  1855;AcD;2022-02-09 14:32:46.506000+00:00;2022-02-09 14:32:46.506000+00:00;Could;Task;AcD;2022-02-09 14:32:46.506000+00:00;1208; MAD  1855
1003;PO; MAD  1856;RFW;2022-02-09 08:52:26.604000+00:00;2022-02-09 11:13:58.635000+00:00;Major;Bug;RFW;2022-02-09 08:52:26.604000+00:00;1209; MAD  1856
1004;Back End Developer; MAD  1856;WIog;2022-02-09 11:13:58.635000+00:00;2022-02-14 10:02:54.234000+00:00;Major;Bug;WIog;2022-02-09 11:13:58.635000+00:00;1210; MAD  1856
1005;Back End Developer; MAD  1856;AcP;2022-02-14 10:02:54.234000+00:00;2022-02-15 12:41:50.497000+00:00;Major;Bug;AcP;2022-02-14 10:02:54.234000+00:00;1211; MAD  1856
1006;Back End Developer; MAD  1856;AcIog;2022-02-15 12:41:50.497000+00:00;2022-02-15 12:41:58.288000+00:00;Major;Bug;AcIog;2022-02-15 12:41:50.497000+00:00;1212; MAD  1856
1007;Back End Developer; MAD  1856;AcD;2022-02-15 12:41:58.288000+00:00;2022-02-15 12:41:58.288000+00:00;Major;Bug;AcD;2022-02-15 12:41:58.288000+00:00;1213; MAD  1856
1008;PO; MAD  1858;RFW;2022-02-11 15:03:36.846000+00:00;2022-02-14 09:26:56.069000+00:00;Major;Auswertung;RFW;2022-02-11 15:03:36.846000+00:00;1218; MAD  1858
1009;PO; MAD  1858;Plan;2022-02-14 09:26:56.069000+00:00;2022-02-14 09:27:46.570000+00:00;Major;Auswertung;Plan;2022-02-14 09:26:56.069000+00:00;1219; MAD  1858
1010;PO; MAD  1858;Closed;2022-02-14 09:27:46.570000+00:00;2022-02-16 08:28:41.171000+00:00;Major;Auswertung;Closed;2022-02-14 09:27:46.570000+00:00;1220; MAD  1858
1011;PO; MAD  1858;Plan;2022-02-16 08:28:41.171000+00:00;2022-02-16 08:28:45.118000+00:00;Major;Auswertung;Plan;2022-02-16 08:28:41.171000+00:00;1221; MAD  1858
1012;PO; MAD  1858;RFW;2022-02-16 08:28:45.118000+00:00;2022-02-16 16:19:53.501000+00:00;Major;Auswertung;RFW;2022-02-16 08:28:45.118000+00:00;1222; MAD  1858
1013;PO; MAD  1858;Plan;2022-02-16 16:19:53.501000+00:00;2022-02-16 16:27:52.392000+00:00;Major;Auswertung;Plan;2022-02-16 16:19:53.501000+00:00;1223; MAD  1858
1014;PO; MAD  1858;Closed;2022-02-16 16:27:52.392000+00:00;2022-02-16 16:27:52.392000+00:00;Major;Auswertung;Closed;2022-02-16 16:27:52.392000+00:00;1224; MAD  1858
1015;Back End Developer; MAD  1859;RFW;2022-02-14 09:42:24.113000+00:00;2022-02-14 09:42:26.586000+00:00;None;Task;RFW;2022-02-14 09:42:24.113000+00:00;1225; MAD  1859
1016;Back End Developer; MAD  1859;WIog;2022-02-14 09:42:26.586000+00:00;2022-02-15 16:00:57.431000+00:00;None;Task;WIog;2022-02-14 09:42:26.586000+00:00;1226; MAD  1859
1017;Back End Developer; MAD  1859;Closed;2022-02-15 16:00:57.431000+00:00;2022-02-15 16:00:57.431000+00:00;None;Task;Closed;2022-02-15 16:00:57.431000+00:00;1227; MAD  1859
1018;Back End Developer; MAD  1860;RFW;2022-02-16 09:22:34.812000+00:00;2022-02-16 09:22:37.110000+00:00;None;Task;RFW;2022-02-16 09:22:34.812000+00:00;1228; MAD  1860
1019;Back End Developer; MAD  1860;WIog;2022-02-16 09:22:37.110000+00:00;2022-02-21 14:06:57.825000+00:00;None;Task;WIog;2022-02-16 09:22:37.110000+00:00;1229; MAD  1860
1020;Back End Developer; MAD  1860;Closed;2022-02-21 14:06:57.825000+00:00;2022-02-21 14:06:57.825000+00:00;None;Task;Closed;2022-02-21 14:06:57.825000+00:00;1230; MAD  1860
1021;PO; MAD  1861;RF;2022-02-14 10:31:36.212000+00:00;2022-02-16 08:57:46.159000+00:00;None;Task;RF;2022-02-14 10:31:36.212000+00:00;1231; MAD  1861
1022;PO; MAD  1861;RFW;2022-02-16 08:57:46.159000+00:00;2022-02-21 10:01:05.463000+00:00;None;Task;RFW;2022-02-16 08:57:46.159000+00:00;1232; MAD  1861
1023;Back End Developer; MAD  1861;WIog;2022-02-21 10:01:05.463000+00:00;2022-03-29 11:21:20.147000+00:00;None;Task;WIog;2022-02-21 10:01:05.463000+00:00;1233; MAD  1861
1024;Back End Developer; MAD  1861;Closed;2022-03-29 11:21:20.147000+00:00;2022-03-29 11:21:20.147000+00:00;None;Task;Closed;2022-03-29 11:21:20.147000+00:00;1234; MAD  1861
1025;PO; MAD  1862;RFW;2022-02-16 13:37:33.344000+00:00;2022-02-18 11:07:18.344000+00:00;None;UX Task;RFW;2022-02-16 13:37:33.344000+00:00;1235; MAD  1862
1026;UX/UI; MAD  1862;WIog;2022-02-18 11:07:18.344000+00:00;2022-03-21 16:36:26.295000+00:00;None;UX Task;WIog;2022-02-18 11:07:18.344000+00:00;1236; MAD  1862
1027;UX/UI; MAD  1862;AcP;2022-03-21 16:36:26.295000+00:00;2022-03-28 14:00:29.662000+00:00;None;UX Task;AcP;2022-03-21 16:36:26.295000+00:00;1237; MAD  1862
1028;PO; MAD  1862;AcIog;2022-03-28 14:00:29.662000+00:00;2022-03-28 14:00:37.701000+00:00;None;UX Task;AcIog;2022-03-28 14:00:29.662000+00:00;1238; MAD  1862
1029;PO; MAD  1862;AcD;2022-03-28 14:00:37.701000+00:00;2022-03-28 14:00:37.701000+00:00;None;UX Task;AcD;2022-03-28 14:00:37.701000+00:00;1239; MAD  1862
1030;PO; MAD  1863;RF;2022-02-15 17:22:36.002000+00:00;2022-02-18 14:53:20.405000+00:00;None;Auswertung;RF;2022-02-15 17:22:36.002000+00:00;1240; MAD  1863
1031;Data Analyst; MAD  1863;RFW;2022-02-18 14:53:20.405000+00:00;2022-02-18 14:53:22.660000+00:00;None;Auswertung;RFW;2022-02-18 14:53:20.405000+00:00;1241; MAD  1863
1032;Data Analyst; MAD  1863;WIog;2022-02-18 14:53:22.660000+00:00;2022-02-21 10:59:50.607000+00:00;None;Auswertung;WIog;2022-02-18 14:53:22.660000+00:00;1242; MAD  1863
1033;Data Analyst; MAD  1863;AcP;2022-02-21 10:59:50.607000+00:00;2022-03-07 10:27:23.983000+00:00;None;Auswertung;AcP;2022-02-21 10:59:50.607000+00:00;1243; MAD  1863
1034;Data Analyst; MAD  1863;AcIog;2022-03-07 10:27:23.983000+00:00;2022-03-07 10:27:27.833000+00:00;None;Auswertung;AcIog;2022-03-07 10:27:23.983000+00:00;1244; MAD  1863
1035;Data Analyst; MAD  1863;AcD;2022-03-07 10:27:27.833000+00:00;2022-03-07 10:27:32.399000+00:00;None;Auswertung;AcD;2022-03-07 10:27:27.833000+00:00;1245; MAD  1863
1036;Data Analyst; MAD  1863;Closed;2022-03-07 10:27:32.399000+00:00;2022-03-07 10:27:32.399000+00:00;None;Auswertung;Closed;2022-03-07 10:27:32.399000+00:00;1246; MAD  1863
1037;PO; MAD  1864;RFW;2022-02-16 08:53:08.192000+00:00;2022-02-24 11:51:07.726000+00:00;None;Task;RFW;2022-02-16 08:53:08.192000+00:00;1247; MAD  1864
1038;Back End Developer; MAD  1864;WIog;2022-02-24 11:51:07.726000+00:00;2022-02-24 15:23:01.581000+00:00;None;Task;WIog;2022-02-24 11:51:07.726000+00:00;1248; MAD  1864
1039;Back End Developer; MAD  1864;AcP;2022-02-24 15:23:01.581000+00:00;2022-02-25 11:04:02.301000+00:00;None;Task;AcP;2022-02-24 15:23:01.581000+00:00;1249; MAD  1864
1040;Back End Developer; MAD  1864;AcIog;2022-02-25 11:04:02.301000+00:00;2022-02-25 11:04:08.099000+00:00;None;Task;AcIog;2022-02-25 11:04:02.301000+00:00;1250; MAD  1864
1041;Back End Developer; MAD  1864;AcD;2022-02-25 11:04:08.099000+00:00;2022-02-25 11:04:08.099000+00:00;None;Task;AcD;2022-02-25 11:04:08.099000+00:00;1251; MAD  1864
1042;PO; MAD  1865;RFW;2022-02-16 16:41:53.587000+00:00;2022-02-17 11:05:53.298000+00:00;None;UX Task;RFW;2022-02-16 16:41:53.587000+00:00;1252; MAD  1865
1043;UX/UI; MAD  1865;WIog;2022-02-17 11:05:53.298000+00:00;2022-02-28 08:31:36.387000+00:00;None;UX Task;WIog;2022-02-17 11:05:53.298000+00:00;1253; MAD  1865
1044;UX/UI; MAD  1865;AcP;2022-02-28 08:31:36.387000+00:00;2022-02-28 08:31:39.986000+00:00;None;UX Task;AcP;2022-02-28 08:31:36.387000+00:00;1254; MAD  1865
1045;UX/UI; MAD  1865;AcIog;2022-02-28 08:31:39.986000+00:00;2022-02-28 08:31:44.196000+00:00;None;UX Task;AcIog;2022-02-28 08:31:39.986000+00:00;1255; MAD  1865
1046;UX/UI; MAD  1865;AcD;2022-02-28 08:31:44.196000+00:00;2022-02-28 08:31:44.196000+00:00;None;UX Task;AcD;2022-02-28 08:31:44.196000+00:00;1256; MAD  1865
1047;Data Analyst; MAD  1866;RF;2022-02-17 13:25:20.539000+00:00;2022-02-18 09:58:56.043000+00:00;None;Auswertung;RF;2022-02-17 13:25:20.539000+00:00;1257; MAD  1866
1048;Data Analyst; MAD  1866;RFW;2022-02-18 09:58:56.043000+00:00;2022-02-18 14:47:14.283000+00:00;None;Auswertung;RFW;2022-02-18 09:58:56.043000+00:00;1258; MAD  1866
1049;Data Analyst; MAD  1866;WIog;2022-02-18 14:47:14.283000+00:00;2022-02-18 17:23:52.679000+00:00;None;Auswertung;WIog;2022-02-18 14:47:14.283000+00:00;1259; MAD  1866
1050;Data Analyst; MAD  1866;AcP;2022-02-18 17:23:52.679000+00:00;2022-02-22 15:15:15.154000+00:00;None;Auswertung;AcP;2022-02-18 17:23:52.679000+00:00;1260; MAD  1866
1051;Data Analyst; MAD  1866;AcIog;2022-02-22 15:15:15.154000+00:00;2022-02-22 15:37:00.098000+00:00;None;Auswertung;AcIog;2022-02-22 15:15:15.154000+00:00;1261; MAD  1866
1052;Data Analyst; MAD  1866;AcD;2022-02-22 15:37:00.098000+00:00;2022-05-03 13:08:59.061000+00:00;None;Auswertung;AcD;2022-02-22 15:37:00.098000+00:00;1262; MAD  1866
1053;Data Analyst; MAD  1866;Closed;2022-05-03 13:08:59.061000+00:00;2022-05-03 13:08:59.061000+00:00;None;Auswertung;Closed;2022-05-03 13:08:59.061000+00:00;1263; MAD  1866
1054;Back End Developer; MAD  1871;RFW;2022-03-01 11:35:25.891000+00:00;2022-03-01 11:35:28.314000+00:00;None;Bug;RFW;2022-03-01 11:35:25.891000+00:00;1269; MAD  1871
1055;Back End Developer; MAD  1871;WIog;2022-03-01 11:35:28.314000+00:00;2022-03-03 13:19:57.860000+00:00;None;Bug;WIog;2022-03-01 11:35:28.314000+00:00;1270; MAD  1871
1056;Back End Developer; MAD  1871;AcP;2022-03-03 13:19:57.860000+00:00;2022-03-03 13:20:13.374000+00:00;None;Bug;AcP;2022-03-03 13:19:57.860000+00:00;1271; MAD  1871
1057;Back End Developer; MAD  1871;AcIog;2022-03-03 13:20:13.374000+00:00;2022-03-03 13:20:36.368000+00:00;None;Bug;AcIog;2022-03-03 13:20:13.374000+00:00;1272; MAD  1871
1058;Back End Developer; MAD  1871;AcD;2022-03-03 13:20:36.368000+00:00;2022-03-03 13:20:36.368000+00:00;None;Bug;AcD;2022-03-03 13:20:36.368000+00:00;1273; MAD  1871
1059;Back End Developer; MAD  1872;RFW;2022-03-01 11:38:33.853000+00:00;2022-03-02 10:56:32.618000+00:00;None;Task;RFW;2022-03-01 11:38:33.853000+00:00;1274; MAD  1872
1060;Back End Developer; MAD  1872;WIog;2022-03-02 10:56:32.618000+00:00;2022-03-04 10:22:46.084000+00:00;None;Task;WIog;2022-03-02 10:56:32.618000+00:00;1275; MAD  1872
1061;Back End Developer; MAD  1872;AcP;2022-03-04 10:22:46.084000+00:00;2022-03-04 10:23:28.823000+00:00;None;Task;AcP;2022-03-04 10:22:46.084000+00:00;1276; MAD  1872
1062;Back End Developer; MAD  1872;AcIog;2022-03-04 10:23:28.823000+00:00;2022-03-04 10:23:33.996000+00:00;None;Task;AcIog;2022-03-04 10:23:28.823000+00:00;1277; MAD  1872
1063;Back End Developer; MAD  1872;AcD;2022-03-04 10:23:33.996000+00:00;2022-03-04 10:23:33.996000+00:00;None;Task;AcD;2022-03-04 10:23:33.996000+00:00;1278; MAD  1872
1064;PO; MAD  1873;RFW;2022-03-02 13:37:38.819000+00:00;2022-03-11 16:06:39.365000+00:00;None;Auswertung;RFW;2022-03-02 13:37:38.819000+00:00;1279; MAD  1873
1065;Data Analyst; MAD  1873;WIog;2022-03-11 16:06:39.365000+00:00;2022-03-11 16:06:45.535000+00:00;None;Auswertung;WIog;2022-03-11 16:06:39.365000+00:00;1280; MAD  1873
1066;Data Analyst; MAD  1873;AcP;2022-03-11 16:06:45.535000+00:00;2022-03-14 07:55:59.855000+00:00;None;Auswertung;AcP;2022-03-11 16:06:45.535000+00:00;1281; MAD  1873
1067;PO; MAD  1873;AcIog;2022-03-14 07:55:59.855000+00:00;2022-03-14 07:56:13.118000+00:00;None;Auswertung;AcIog;2022-03-14 07:55:59.855000+00:00;1282; MAD  1873
1068;PO; MAD  1873;AcD;2022-03-14 07:56:13.118000+00:00;2022-03-14 07:56:13.118000+00:00;None;Auswertung;AcD;2022-03-14 07:56:13.118000+00:00;1283; MAD  1873
1069;Back End Developer; MAD  1874;RFW;2022-03-02 14:28:34.987000+00:00;2022-03-03 11:32:13.246000+00:00;None;Task;RFW;2022-03-02 14:28:34.987000+00:00;1284; MAD  1874
1070;Back End Developer; MAD  1874;WIog;2022-03-03 11:32:13.246000+00:00;2022-03-04 12:20:32.541000+00:00;None;Task;WIog;2022-03-03 11:32:13.246000+00:00;1285; MAD  1874
1071;Back End Developer; MAD  1874;AcP;2022-03-04 12:20:32.541000+00:00;2022-03-04 12:20:41.134000+00:00;None;Task;AcP;2022-03-04 12:20:32.541000+00:00;1286; MAD  1874
1072;Back End Developer; MAD  1874;AcIog;2022-03-04 12:20:41.134000+00:00;2022-03-04 12:20:46.781000+00:00;None;Task;AcIog;2022-03-04 12:20:41.134000+00:00;1287; MAD  1874
1073;Back End Developer; MAD  1874;AcD;2022-03-04 12:20:46.781000+00:00;2022-03-04 12:20:46.781000+00:00;None;Task;AcD;2022-03-04 12:20:46.781000+00:00;1288; MAD  1874
1074;Back End Developer; MAD  1875;RFW;2022-03-04 10:04:34.184000+00:00;2022-03-04 12:48:08.524000+00:00;None;Task;RFW;2022-03-04 10:04:34.184000+00:00;1289; MAD  1875
1075;Back End Developer; MAD  1875;WIog;2022-03-04 12:48:08.524000+00:00;2022-03-21 14:23:27.643000+00:00;None;Task;WIog;2022-03-04 12:48:08.524000+00:00;1290; MAD  1875
1076;Back End Developer; MAD  1875;Closed;2022-03-21 14:23:27.643000+00:00;2022-03-21 14:23:27.643000+00:00;None;Task;Closed;2022-03-21 14:23:27.643000+00:00;1291; MAD  1875
1077;Back End Developer; MAD  1876;RFW;2022-03-29 10:08:28.979000+00:00;2022-03-29 10:08:32.830000+00:00;Major;Task;RFW;2022-03-29 10:08:28.979000+00:00;1292; MAD  1876
1078;Back End Developer; MAD  1876;WIog;2022-03-29 10:08:32.830000+00:00;2022-05-02 09:50:06.617000+00:00;Major;Task;WIog;2022-03-29 10:08:32.830000+00:00;1293; MAD  1876
1079;Back End Developer; MAD  1876;Closed;2022-05-02 09:50:06.617000+00:00;2022-05-02 09:50:06.617000+00:00;Major;Task;Closed;2022-05-02 09:50:06.617000+00:00;1294; MAD  1876
1080;Data Analyst; MAD  1877;RFW;2022-03-14 09:58:54.335000+00:00;2022-03-14 10:28:08.771000+00:00;None;Auswertung;RFW;2022-03-14 09:58:54.335000+00:00;1295; MAD  1877
1081;Data Analyst; MAD  1877;WIog;2022-03-14 10:28:08.771000+00:00;2022-03-15 13:51:14.953000+00:00;None;Auswertung;WIog;2022-03-14 10:28:08.771000+00:00;1296; MAD  1877
1082;Data Analyst; MAD  1877;AcP;2022-03-15 13:51:14.953000+00:00;2022-03-16 14:14:01.995000+00:00;None;Auswertung;AcP;2022-03-15 13:51:14.953000+00:00;1297; MAD  1877
1083;Data Analyst; MAD  1877;AcIog;2022-03-16 14:14:01.995000+00:00;2022-03-16 14:14:10.142000+00:00;None;Auswertung;AcIog;2022-03-16 14:14:01.995000+00:00;1298; MAD  1877
1084;Data Analyst; MAD  1877;AcD;2022-03-16 14:14:10.142000+00:00;2022-03-22 11:25:05.567000+00:00;None;Auswertung;AcD;2022-03-16 14:14:10.142000+00:00;1299; MAD  1877
1085;Data Analyst; MAD  1877;Closed;2022-03-22 11:25:05.567000+00:00;2022-03-22 11:25:05.567000+00:00;None;Auswertung;Closed;2022-03-22 11:25:05.567000+00:00;1300; MAD  1877
1086;Back End Developer; MAD  1879;RFW;2022-03-09 10:50:22.033000+00:00;2022-03-09 10:50:24.131000+00:00;None;Task;RFW;2022-03-09 10:50:22.033000+00:00;1303; MAD  1879
1087;Back End Developer; MAD  1879;WIog;2022-03-09 10:50:24.131000+00:00;2022-03-11 16:21:36.952000+00:00;None;Task;WIog;2022-03-09 10:50:24.131000+00:00;1304; MAD  1879
1088;Back End Developer; MAD  1879;AcP;2022-03-11 16:21:36.952000+00:00;2022-03-11 16:21:44.158000+00:00;None;Task;AcP;2022-03-11 16:21:36.952000+00:00;1305; MAD  1879
1089;Back End Developer; MAD  1879;AcIog;2022-03-11 16:21:44.158000+00:00;2022-03-11 16:21:50.314000+00:00;None;Task;AcIog;2022-03-11 16:21:44.158000+00:00;1306; MAD  1879
1090;Back End Developer; MAD  1879;AcD;2022-03-11 16:21:50.314000+00:00;2022-03-11 16:21:50.314000+00:00;None;Task;AcD;2022-03-11 16:21:50.314000+00:00;1307; MAD  1879
1091;Back End Developer; MAD  1885;RFW;2022-03-11 16:23:14.632000+00:00;2022-03-11 16:23:16.935000+00:00;None;Task;RFW;2022-03-11 16:23:14.632000+00:00;1315; MAD  1885
1092;Back End Developer; MAD  1885;WIog;2022-03-11 16:23:16.935000+00:00;2022-03-22 11:49:24.675000+00:00;None;Task;WIog;2022-03-11 16:23:16.935000+00:00;1316; MAD  1885
1093;Back End Developer; MAD  1885;AcP;2022-03-22 11:49:24.675000+00:00;2022-03-22 11:49:35.196000+00:00;None;Task;AcP;2022-03-22 11:49:24.675000+00:00;1317; MAD  1885
1094;Back End Developer; MAD  1885;AcIog;2022-03-22 11:49:35.196000+00:00;2022-03-22 11:49:41.220000+00:00;None;Task;AcIog;2022-03-22 11:49:35.196000+00:00;1318; MAD  1885
1095;Back End Developer; MAD  1885;AcD;2022-03-22 11:49:41.220000+00:00;2022-03-22 11:49:41.220000+00:00;None;Task;AcD;2022-03-22 11:49:41.220000+00:00;1319; MAD  1885
1096;Front End Developer; MAD  1891;Plan;2022-03-18 18:14:56.021000+00:00;2022-03-21 10:05:11.054000+00:00;Blocker;Task;Plan;2022-03-18 18:14:56.021000+00:00;1330; MAD  1891
1097;Front End Developer; MAD  1891;Plan;2022-03-21 10:05:11.054000+00:00;2022-03-21 10:05:14.475000+00:00;Blocker;Task;Plan;2022-03-21 10:05:11.054000+00:00;1331; MAD  1891
1098;Front End Developer; MAD  1891;RFW;2022-03-21 10:05:14.475000+00:00;2022-03-21 11:01:47.504000+00:00;Blocker;Task;RFW;2022-03-21 10:05:14.475000+00:00;1332; MAD  1891
1099;NoRole; MAD  1891;WIog;2022-03-21 11:01:47.504000+00:00;2022-03-30 10:06:12.730000+00:00;Blocker;Task;WIog;2022-03-21 11:01:47.504000+00:00;1333; MAD  1891
1100;Front End Developer; MAD  1891;AcP;2022-03-30 10:06:12.730000+00:00;2022-03-30 10:06:19.051000+00:00;Blocker;Task;AcP;2022-03-30 10:06:12.730000+00:00;1334; MAD  1891
1101;Front End Developer; MAD  1891;AcIog;2022-03-30 10:06:19.051000+00:00;2022-03-30 10:06:23.824000+00:00;Blocker;Task;AcIog;2022-03-30 10:06:19.051000+00:00;1335; MAD  1891
1102;Front End Developer; MAD  1891;AcD;2022-03-30 10:06:23.824000+00:00;2022-03-30 10:06:28.903000+00:00;Blocker;Task;AcD;2022-03-30 10:06:23.824000+00:00;1336; MAD  1891
1103;Front End Developer; MAD  1891;Closed;2022-03-30 10:06:28.903000+00:00;2022-03-30 10:06:28.903000+00:00;Blocker;Task;Closed;2022-03-30 10:06:28.903000+00:00;1337; MAD  1891
1104;Data Analyst; MAD  1892;RFW;2022-03-21 16:00:57.476000+00:00;2022-03-21 16:01:00.324000+00:00;None;Auswertung;RFW;2022-03-21 16:00:57.476000+00:00;1338; MAD  1892
1105;Data Analyst; MAD  1892;WIog;2022-03-21 16:01:00.324000+00:00;2022-03-22 17:41:58.958000+00:00;None;Auswertung;WIog;2022-03-21 16:01:00.324000+00:00;1339; MAD  1892
1106;Data Analyst; MAD  1892;AcP;2022-03-22 17:41:58.958000+00:00;2022-03-31 10:28:58.446000+00:00;None;Auswertung;AcP;2022-03-22 17:41:58.958000+00:00;1340; MAD  1892
1107;Data Analyst; MAD  1892;AcIog;2022-03-31 10:28:58.446000+00:00;2022-03-31 10:29:06.479000+00:00;None;Auswertung;AcIog;2022-03-31 10:28:58.446000+00:00;1341; MAD  1892
1108;Data Analyst; MAD  1892;AcD;2022-03-31 10:29:06.479000+00:00;2022-03-31 10:29:14.697000+00:00;None;Auswertung;AcD;2022-03-31 10:29:06.479000+00:00;1342; MAD  1892
1109;Data Analyst; MAD  1892;Closed;2022-03-31 10:29:14.697000+00:00;2022-03-31 10:29:14.697000+00:00;None;Auswertung;Closed;2022-03-31 10:29:14.697000+00:00;1343; MAD  1892
1110;PO; MAD  1894;RFW;2022-03-22 12:18:04.749000+00:00;2022-03-23 17:41:25.733000+00:00;Critical;Bug;RFW;2022-03-22 12:18:04.749000+00:00;1344; MAD  1894
1111;PO; MAD  1894;Plan;2022-03-23 17:41:25.733000+00:00;2022-03-29 14:17:16.831000+00:00;Critical;Bug;Plan;2022-03-23 17:41:25.733000+00:00;1345; MAD  1894
1112;PO; MAD  1894;Closed;2022-03-29 14:17:16.831000+00:00;2022-03-29 14:17:16.831000+00:00;Critical;Bug;Closed;2022-03-29 14:17:16.831000+00:00;1346; MAD  1894
1113;Back End Developer; MAD  1896;RFW;2022-03-22 17:52:57.411000+00:00;2022-03-30 18:01:08.134000+00:00;None;Bug;RFW;2022-03-22 17:52:57.411000+00:00;1350; MAD  1896
1114;Back End Developer; MAD  1896;WIog;2022-03-30 18:01:08.134000+00:00;2022-04-04 11:54:27.201000+00:00;None;Bug;WIog;2022-03-30 18:01:08.134000+00:00;1351; MAD  1896
1115;Back End Developer; MAD  1896;Closed;2022-04-04 11:54:27.201000+00:00;2022-04-04 11:54:27.201000+00:00;None;Bug;Closed;2022-04-04 11:54:27.201000+00:00;1352; MAD  1896
1116;Back End Developer; MAD  1897;RFW;2022-03-22 18:41:46.291000+00:00;2022-03-22 18:41:48.706000+00:00;None;Task;RFW;2022-03-22 18:41:46.291000+00:00;1353; MAD  1897
1117;Back End Developer; MAD  1897;WIog;2022-03-22 18:41:48.706000+00:00;2022-04-12 09:28:38.586000+00:00;None;Task;WIog;2022-03-22 18:41:48.706000+00:00;1354; MAD  1897
1118;Back End Developer; MAD  1897;AcP;2022-04-12 09:28:38.586000+00:00;2022-04-12 09:28:50.344000+00:00;None;Task;AcP;2022-04-12 09:28:38.586000+00:00;1355; MAD  1897
1119;Back End Developer; MAD  1897;WIog;2022-04-12 09:28:50.344000+00:00;2022-04-12 09:28:55.623000+00:00;None;Task;WIog;2022-04-12 09:28:50.344000+00:00;1356; MAD  1897
1120;Back End Developer; MAD  1897;AcP;2022-04-12 09:28:55.623000+00:00;2022-04-12 09:28:58.169000+00:00;None;Task;AcP;2022-04-12 09:28:55.623000+00:00;1357; MAD  1897
1121;Back End Developer; MAD  1897;AcIog;2022-04-12 09:28:58.169000+00:00;2022-04-12 09:29:02.203000+00:00;None;Task;AcIog;2022-04-12 09:28:58.169000+00:00;1358; MAD  1897
1122;Back End Developer; MAD  1897;AcD;2022-04-12 09:29:02.203000+00:00;2022-04-12 09:29:02.203000+00:00;None;Task;AcD;2022-04-12 09:29:02.203000+00:00;1359; MAD  1897
1123;PO; MAD  1899;RFW;2022-03-23 15:06:37.100000+00:00;2022-03-24 10:00:01.662000+00:00;None;Task;RFW;2022-03-23 15:06:37.100000+00:00;1360; MAD  1899
1124;NoRole; MAD  1899;WIog;2022-03-24 10:00:01.662000+00:00;2022-03-28 13:50:14.866000+00:00;None;Task;WIog;2022-03-24 10:00:01.662000+00:00;1361; MAD  1899
1125;Back End Developer; MAD  1899;AcP;2022-03-28 13:50:14.866000+00:00;2022-05-16 11:03:14.825000+00:00;None;Task;AcP;2022-03-28 13:50:14.866000+00:00;1362; MAD  1899
1126;Back End Developer; MAD  1899;WIog;2022-05-16 11:03:14.825000+00:00;2022-05-16 11:03:28.545000+00:00;None;Task;WIog;2022-05-16 11:03:14.825000+00:00;1363; MAD  1899
1127;Back End Developer; MAD  1899;Closed;2022-05-16 11:03:28.545000+00:00;2022-05-16 11:03:28.545000+00:00;None;Task;Closed;2022-05-16 11:03:28.545000+00:00;1364; MAD  1899
1128;Data Analyst; MAD  1903;RFW;2022-04-13 10:23:55.310000+00:00;2022-04-13 10:23:59.094000+00:00;None;Auswertung;RFW;2022-04-13 10:23:55.310000+00:00;1369; MAD  1903
1129;Data Analyst; MAD  1903;WIog;2022-04-13 10:23:59.094000+00:00;2022-04-26 10:23:57.162000+00:00;None;Auswertung;WIog;2022-04-13 10:23:59.094000+00:00;1370; MAD  1903
1130;Data Analyst; MAD  1903;AcP;2022-04-26 10:23:57.162000+00:00;2022-05-31 10:52:55.572000+00:00;None;Auswertung;AcP;2022-04-26 10:23:57.162000+00:00;1371; MAD  1903
